"true_N","true_ICC","true_AR1","true_event_rate","signal_mode","n_events","actual_event_rate","regen","empirical_icc","empirical_ar1","naive_mean","naive_sd","s10_mean","s10_sd","s5_mean","loco_auroc","true_auroc","optimism_naive_true","resid_s10_true","resid_s5_true","resid_loco_true","optimism_naive_loco","dev_s10_loco","fit_status","folds_ok","flagged","naive_reps_valid","s10_reps_valid","s5_reps_valid","loco_valid"
30,0.1,0.5,0.2,"controlled",4,0.133333333333333,0,0.145837718296574,0.476259533281318,0.815384615384615,0.00758471767064054,0.556730769230769,0.0521658616368558,0.572115384615385,0.567307692307692,0.552299407253078,0.263085208131537,0.00443136197769134,0.0198159773623067,0.0150082850546144,0.248076923076923,-0.010576923076923,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",6,0.2,1,0.113702982051054,0.475013039972037,0.835416666666667,0.0131150143279771,0.513194444444444,0.0264841522869696,0.496527777777778,0.513888888888889,0.510549450549451,0.324867216117216,0.00264499389499384,-0.0140216727716728,0.00333943833943839,0.321527777777778,-0.000694444444444553,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",4,0.133333333333333,1,0.113702982051054,0.475013039972037,0.843269230769231,0.00648988997798609,0.552884615384615,0.0269116276021581,0.544230769230769,0.586538461538462,0.566868532343812,0.276400698425419,-0.0139839169591968,-0.0226377631130429,0.0196699291946494,0.256730769230769,-0.0336538461538461,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",3,0.1,0,0.109785595187171,0.473882679164532,0.925925925925926,0.00581980889865471,0.539506172839506,0.0450988253260822,0.544444444444444,0.617283950617284,0.52034975630999,0.405576169615936,0.0191564165295158,0.024094688134454,0.0969341943072936,0.308641975308642,-0.0777777777777777,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",3,0.1,0,0.109785595187171,0.473882679164532,0.925925925925926,0.00581980889865471,0.539506172839506,0.0450988253260822,0.544444444444444,0.617283950617284,0.547276974080772,0.378648951845154,-0.00777080124126539,-0.00283252963632719,0.0700069765365123,0.308641975308642,-0.0777777777777777,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",7,0.233333333333333,0,0.155030272123842,0.433333472156232,0.808695652173913,0.00705150574158444,0.532919254658385,0.0425111810110496,0.554658385093168,0.496894409937888,0.527410386844907,0.281285265329006,0.00550886781347792,0.0272479982482605,-0.030515976907019,0.311801242236025,0.0360248447204969,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",7,0.233333333333333,0,0.155030272123842,0.433333472156232,0.808695652173913,0.00705150574158444,0.532919254658385,0.0425111810110496,0.554658385093168,0.496894409937888,0.542005570033157,0.266690082140757,-0.00908631537477145,0.0126528150600111,-0.0451111600952684,0.311801242236025,0.0360248447204969,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",6,0.2,0,0.141726531575364,0.445541582598554,0.900694444444444,0.00335448535791421,0.6,0.0502053396730591,0.576388888888889,0.597222222222222,0.513426272165942,0.387268172278502,0.0865737278340575,0.0629626167229463,0.0837959500562797,0.303472222222222,0.00277777777777777,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",6,0.2,0,0.141726531575364,0.445541582598554,0.900694444444444,0.00335448535791421,0.6,0.0502053396730591,0.576388888888889,0.597222222222222,0.519187909018417,0.381506535426027,0.0808120909815825,0.0572009798704713,0.0780343132038047,0.303472222222222,0.00277777777777777,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",8,0.266666666666667,0,0.156135994657089,0.461749941441251,0.722727272727273,0.00794552157704659,0.570454545454545,0.0328258546110504,0.581818181818182,0.568181818181818,0.5451678399911,0.177559432736173,0.0252867054634458,0.0366503418270822,0.0230139781907186,0.154545454545455,0.0022727272727272,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",7,0.233333333333333,0,0.156135994657089,0.461749941441251,0.73167701863354,0.00570768064268745,0.580745341614907,0.0267152958603808,0.598757763975155,0.577639751552795,0.572044281495819,0.159632737137722,0.008701060119088,0.0267134824793365,0.00559547005697625,0.154037267080745,0.00310559006211175,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",8,0.266666666666667,0,0.124134575255767,0.461265432162164,0.747727272727273,0.0104424611758259,0.600568181818182,0.0332438968901176,0.580681818181818,0.676136363636364,0.486310144172312,0.261417128554961,0.11425803764587,0.0943716740095062,0.189826219464052,0.071590909090909,-0.0755681818181818,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",8,0.266666666666667,0,0.124134575255767,0.461265432162164,0.747727272727273,0.0104424611758259,0.600568181818182,0.0332438968901176,0.580681818181818,0.676136363636364,0.524842640745442,0.22288463198183,0.0757255410727394,0.0558391774363758,0.151293722890921,0.071590909090909,-0.0755681818181818,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",5,0.166666666666667,0,0.143017654298511,0.471167780856764,0.9296,0.00337309617084627,0.5616,0.0712354468568064,0.5752,0.552,0.565476762618796,0.364123237381204,-0.00387676261879588,0.00972323738120418,-0.0134767626187958,0.3776,0.00959999999999994,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",4,0.133333333333333,0,0.143017654298511,0.471167780856764,0.972115384615385,0.0084191830362588,0.720192307692308,0.0507686642030029,0.713461538461538,0.711538461538462,0.576574098682869,0.395541285932516,0.143618209009439,0.13688743977867,0.134964362855593,0.260576923076923,0.00865384615384612,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",7,0.233333333333333,0,0.111653359809779,0.432756609190567,0.724844720496894,0.00928219949128774,0.539130434782609,0.0823381675367751,0.585714285714286,0.583850931677019,0.510190464923696,0.214654255573199,0.028939969858913,0.0755238207905899,0.0736604667533229,0.140993788819876,-0.0447204968944099,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",7,0.233333333333333,0,0.111653359809779,0.432756609190567,0.724844720496894,0.00928219949128774,0.539130434782609,0.0823381675367751,0.585714285714286,0.583850931677019,0.522001911132346,0.202842809364548,0.0171285236502627,0.0637123745819397,0.0618490205446727,0.140993788819876,-0.0447204968944099,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",5,0.166666666666667,0,0.115274221824447,0.463958679243166,0.7712,0.0126209702039459,0.548,0.125715728707447,0.5424,0.664,0.507277128205128,0.263922871794872,0.0407228717948719,0.0351228717948718,0.156722871794872,0.1072,-0.116,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",5,0.166666666666667,0,0.115274221824447,0.463958679243166,0.7712,0.0126209702039459,0.548,0.125715728707447,0.5424,0.664,0.500419243265905,0.270780756734095,0.047580756734095,0.041980756734095,0.163580756734095,0.1072,-0.116,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",9,0.3,0,0.140723760057686,0.4714593127366,0.502645502645503,0.111348812117563,0.765608465608466,0.0394407684853319,0.744444444444444,0.830687830687831,0.51144925626886,-0.00880375362335728,0.254159209339606,0.232995188175585,0.319238574418971,-0.328042328042328,-0.0650793650793651,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",9,0.3,0,0.140723760057686,0.4714593127366,0.502645502645503,0.111348812117563,0.765608465608466,0.0394407684853319,0.744444444444444,0.830687830687831,0.508231159230008,-0.00558565658450516,0.257377306378458,0.236213285214437,0.322456671457823,-0.328042328042328,-0.0650793650793651,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",6,0.2,0,0.123100301800307,0.450546974147963,0.743055555555556,0.0185185185185185,0.554861111111111,0.0470369003351761,0.553472222222222,0.569444444444444,0.520620616749175,0.222434938806381,0.0342404943619362,0.0328516054730472,0.0488238276952695,0.173611111111111,-0.0145833333333333,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",6,0.2,0,0.123100301800307,0.450546974147963,0.743055555555556,0.0185185185185185,0.554861111111111,0.0470369003351761,0.553472222222222,0.569444444444444,0.538678466617755,0.204377088937801,0.0161826444933562,0.0147937556044672,0.0307659778266894,0.173611111111111,-0.0145833333333333,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",7,0.233333333333333,0,0.0979622971489079,0.453237101562962,0.58695652173913,0.0121608075822678,0.837888198757764,0.0174331548116115,0.799378881987578,0.84472049689441,0.515757651189603,0.0711988705495276,0.322130547568161,0.283621230797975,0.328962845704807,-0.257763975155279,-0.00683229813664588,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",7,0.233333333333333,0,0.0979622971489079,0.453237101562962,0.683850931677019,0.00851130633171612,0.714285714285714,0.0335122444228543,0.696894409937888,0.770186335403727,0.579346051282051,0.104504880394967,0.134939663003663,0.117548358655837,0.190840284121675,-0.0863354037267081,-0.0559006211180125,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",4,0.133333333333333,0,0.103796502845188,0.440403414740567,0.876923076923077,0.00758471767064051,0.554807692307692,0.0580561886347207,0.576923076923077,0.548076923076923,0.537863842775255,0.339059234147822,0.0169438495324373,0.0390592341478219,0.0102130803016681,0.328846153846154,0.00673076923076921,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",6,0.2,0,0.103796502845188,0.440403414740567,0.871527777777778,0.0049104637582399,0.727777777777778,0.0292437253654699,0.707638888888889,0.75,0.580286333401949,0.291241444375828,0.147491444375828,0.127352555486939,0.169713666598051,0.121527777777778,-0.0222222222222223,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",9,0.3,0,0.169364711428889,0.458175508851297,0.824867724867725,0.00390404649403503,0.628571428571429,0.0297009304197826,0.586772486772487,0.613756613756614,0.524546902372989,0.300320822494736,0.104024526198439,0.0622255843994974,0.0892097113836244,0.211111111111111,0.0148148148148148,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",9,0.3,0,0.169364711428889,0.458175508851297,0.817989417989418,0.00621051741151994,0.704232804232804,0.0277126135795682,0.678306878306878,0.708994708994709,0.560703125,0.257286292989418,0.143529679232804,0.117603753306878,0.148291583994709,0.108994708994709,-0.00476190476190474,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",4,0.133333333333333,0,0.120871472926664,0.463310961440038,0.644230769230769,0.0163430112615154,0.843269230769231,0.033630944588653,0.818269230769231,0.875,0.513394449596918,0.130836319633851,0.329874781172313,0.304874781172313,0.361605550403082,-0.230769230769231,-0.0317307692307692,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",4,0.133333333333333,0,0.120871472926664,0.463310961440038,0.743269230769231,0.0157345355238892,0.923076923076923,0.0310748708808739,0.882692307692308,0.942307692307692,0.609019208465023,0.134250022304208,0.3140577146119,0.273673099227285,0.33328848384267,-0.199038461538461,-0.0192307692307692,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",7,0.233333333333333,0,0.157632060421058,0.472903399947286,0.86583850931677,0.00979888990989584,0.508074534161491,0.0327095944648141,0.522981366459627,0.546583850931677,0.543421734319816,0.322416774996954,-0.0353472001583252,-0.0204403678601884,0.00316211661186128,0.319254658385093,-0.0385093167701864,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",7,0.233333333333333,0,0.157632060421058,0.472903399947286,0.909316770186335,0.00434289378124282,0.724844720496894,0.0202961920217846,0.711801242236025,0.708074534161491,0.582763360250772,0.326553409935564,0.142081360246123,0.129037881985253,0.125311173910719,0.201242236024845,0.0167701863354037,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",3,0.1,0,0.108984802427758,0.457593750203892,0.823456790123457,0.0184498039271275,0.77037037037037,0.0420478675701886,0.722222222222222,0.851851851851852,0.502855706245537,0.32060108387792,0.267514664124834,0.219366515976685,0.348996145606315,-0.0283950617283951,-0.0814814814814815,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",4,0.133333333333333,0,0.108984802427758,0.457593750203892,0.809615384615385,0.00405420212842098,0.644230769230769,0.0197577371890031,0.647115384615385,0.634615384615385,0.545676258947672,0.263939125667712,0.098554510283097,0.101439125667712,0.0889391256677123,0.175,0.00961538461538469,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",4,0.133333333333333,0,0.155171981589244,0.453988930251566,0.826923076923077,0.00785092866276661,0.716346153846154,0.0339955183262763,0.681730769230769,0.759615384615385,0.56789138397834,0.259031692944736,0.148454769867813,0.113839385252429,0.191724000637044,0.0673076923076924,-0.0432692307692307,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",4,0.133333333333333,0,0.155171981589244,0.453988930251566,0.826923076923077,0.00785092866276661,0.716346153846154,0.0339955183262763,0.681730769230769,0.759615384615385,0.60631875,0.220604326923077,0.110027403846154,0.0754120192307692,0.153296634615385,0.0673076923076924,-0.0432692307692307,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",10,0.333333333333333,0,0.168064047671258,0.447333402147726,0.7885,0.00579750904364203,0.5135,0.0372715262186386,0.5085,0.53,0.517742496905941,0.270757503094059,-0.00424249690594058,-0.0092424969059407,0.0122575030940594,0.2585,-0.0165,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",10,0.333333333333333,0,0.168064047671258,0.447333402147726,0.7885,0.00579750904364203,0.5135,0.0372715262186386,0.5085,0.53,0.524112714005776,0.264387285994224,-0.0106127140057756,-0.0156127140057757,0.00588728599422439,0.2585,-0.0165,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",4,0.133333333333333,0,0.144424508275175,0.437908828079513,0.895192307692308,0.00709485372473676,0.55,0.0289527943349647,0.588461538461538,0.528846153846154,0.533038773733288,0.362153533959019,0.0169612262667117,0.0554227647282501,-0.00419261988713449,0.366346153846154,0.0211538461538462,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",4,0.133333333333333,0,0.144424508275175,0.437908828079513,0.895192307692308,0.00709485372473676,0.55,0.0289527943349647,0.588461538461538,0.528846153846154,0.567125305021619,0.328067002670689,-0.017125305021619,0.0213362334399194,-0.0382791511754652,0.366346153846154,0.0211538461538462,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",5,0.166666666666667,0,0.124513654424894,0.449541671283467,0.7032,0.0121910714140399,0.5248,0.0568444270697567,0.5448,0.56,0.529930786961239,0.173269213038761,-0.00513078696123936,0.0148692130387607,0.0300692130387606,0.1432,-0.0352,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",6,0.2,0,0.124513654424894,0.449541671283467,0.781944444444444,0.0123360301800687,0.53125,0.024984992065883,0.540277777777778,0.5,0.498852619636964,0.283091824807481,0.0323973803630363,0.041425158140814,0.0011473803630363,0.281944444444444,0.03125,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",4,0.133333333333333,0,0.125845156682437,0.442312402202692,0.880769230769231,0.00928934406807014,0.750961538461538,0.0355321385946554,0.733653846153846,0.740384615384615,0.505218074161043,0.375551156608187,0.245743464300495,0.228435771992803,0.235166541223572,0.140384615384615,0.010576923076923,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",5,0.166666666666667,0,0.125845156682437,0.442312402202692,0.8528,0.00674619234169255,0.6368,0.0670601719850663,0.6584,0.624,0.532411071445586,0.320388928554414,0.104388928554415,0.125988928554414,0.0915889285544145,0.2288,0.0128,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",6,0.2,0,0.13462777695431,0.47702705234948,0.915972222222222,0.0069057564306372,0.730555555555556,0.0219114066040727,0.759722222222222,0.736111111111111,0.537742172684701,0.378230049537521,0.192813382870854,0.221980049537521,0.19836893842641,0.179861111111111,-0.00555555555555554,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",7,0.233333333333333,0,0.13462777695431,0.47702705234948,0.907453416149068,0.00196414761501142,0.826086956521739,0.0154934053282565,0.820496894409938,0.826086956521739,0.579229633489665,0.328223782659404,0.246857323032074,0.241267260920273,0.246857323032074,0.0813664596273291,0,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",6,0.2,0,0.140724924914359,0.444207658357233,0.818055555555556,0.0107582870727984,0.570833333333333,0.0426579611103313,0.588888888888889,0.576388888888889,0.530064798071127,0.287990757484428,0.0407685352622061,0.0588240908177617,0.0463240908177618,0.241666666666667,-0.00555555555555565,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",6,0.2,0,0.140724924914359,0.444207658357233,0.818055555555556,0.0107582870727984,0.570833333333333,0.0426579611103313,0.588888888888889,0.576388888888889,0.553080302707724,0.264975252847831,0.0177530306256088,0.0358085861811644,0.0233085861811645,0.241666666666667,-0.00555555555555565,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",5,0.166666666666667,0,0.130846052606882,0.44821896489262,0.732,0.00864098759787716,0.7152,0.0292605156786031,0.7032,0.752,0.507780630827506,0.224219369172494,0.207419369172494,0.195419369172494,0.244219369172494,-0.02,-0.0367999999999999,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",6,0.2,0,0.130846052606882,0.44821896489262,0.839583333333333,0.00690575643063715,0.558333333333333,0.039852480030847,0.573611111111111,0.5,0.545097805871251,0.294485527462082,0.0132355274620822,0.02851330523986,-0.0450978058712511,0.339583333333333,0.0583333333333333,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",3,0.1,0,0.138238190400098,0.427860289614111,0.869135802469136,0.0234242789642102,0.535802469135802,0.0314485155136507,0.540740740740741,0.493827160493827,0.547868071473056,0.321267730996079,-0.012065602337254,-0.00712733073231564,-0.0540409109792293,0.375308641975309,0.0419753086419753,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",3,0.1,0,0.138238190400098,0.427860289614111,0.869135802469136,0.0234242789642102,0.535802469135802,0.0314485155136507,0.540740740740741,0.493827160493827,0.562717069425657,0.306418733043479,-0.0269146002898547,-0.0219763286849164,-0.06888990893183,0.375308641975309,0.0419753086419753,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",5,0.166666666666667,0,0.187229519961561,0.435994023172067,0.796,0.0108320512061813,0.5528,0.0336148115502014,0.5288,0.576,0.518920290403422,0.277079709596578,0.0338797095965779,0.00987970959657791,0.0570797095965779,0.22,-0.0232,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",5,0.166666666666667,0,0.187229519961561,0.435994023172067,0.796,0.0108320512061813,0.5528,0.0336148115502014,0.5288,0.576,0.540640149393091,0.255359850606909,0.0121598506069095,-0.0118401493930905,0.0353598506069095,0.22,-0.0232,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",4,0.133333333333333,0,0.154828601997589,0.452073895933841,0.814423076923077,0.0111490558531577,0.574038461538461,0.0345351634539769,0.566346153846154,0.625,0.492891190187654,0.321531886735423,0.0811472713508077,0.0734549636585001,0.132108809812346,0.189423076923077,-0.0509615384615385,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",4,0.133333333333333,0,0.154828601997589,0.452073895933841,0.947115384615385,0.00506775266052623,0.727884615384615,0.0464577777670853,0.724038461538462,0.692307692307692,0.578731890602984,0.3683834940124,0.149152724781631,0.145306570935477,0.113575801704708,0.254807692307692,0.0355769230769231,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",6,0.2,0,0.124877441836207,0.450918163720297,0.914583333333333,0.00928814937395317,0.705555555555555,0.0283883513273257,0.702777777777778,0.6875,0.51038121390264,0.404202119430693,0.195174341652915,0.192396563875137,0.17711878609736,0.227083333333333,0.0180555555555555,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",5,0.166666666666667,0,0.124877441836207,0.450918163720297,0.9576,0.00386436713231719,0.8176,0.0202385770250776,0.812,0.8,0.493742466722566,0.463857533277434,0.323857533277434,0.318257533277434,0.306257533277434,0.1576,0.0175999999999999,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",8,0.266666666666667,0,0.137594773925797,0.432358681833868,0.915909090909091,0.00448187862356031,0.757954545454545,0.0373255046396212,0.76875,0.732954545454545,0.53548946111167,0.380419629797421,0.222465084342876,0.23326053888833,0.197465084342876,0.182954545454545,0.025,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",8,0.266666666666667,0,0.137594773925797,0.432358681833868,0.915909090909091,0.00448187862356031,0.757954545454545,0.0373255046396212,0.76875,0.732954545454545,0.543681729809931,0.37222736109916,0.214272815644615,0.225068270190069,0.189272815644615,0.182954545454545,0.025,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",4,0.133333333333333,0,0.125053930906067,0.443021525104315,0.642307692307692,0.00883592868723734,0.675,0.0296539320672317,0.674038461538462,0.692307692307692,0.536205142026852,0.10610255028084,0.138794857973148,0.137833319511609,0.15610255028084,-0.0499999999999999,-0.0173076923076922,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",4,0.133333333333333,0,0.125053930906067,0.443021525104315,0.642307692307692,0.00883592868723734,0.675,0.0296539320672317,0.674038461538462,0.692307692307692,0.574468375298994,0.0678393170086987,0.100531624701006,0.0995700862394679,0.117839317008699,-0.0499999999999999,-0.0173076923076922,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",5,0.166666666666667,0,0.141873123781209,0.478911197118467,0.904,0,0.7888,0.0244985260327591,0.7816,0.792,0.5359375,0.3680625,0.2528625,0.2456625,0.2560625,0.112,-0.00319999999999998,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",5,0.166666666666667,0,0.141873123781209,0.478911197118467,0.904,0,0.7888,0.0244985260327591,0.7816,0.792,0.54922168785654,0.35477831214346,0.23957831214346,0.23237831214346,0.24277831214346,0.112,-0.00319999999999998,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",3,0.1,1,0.118119352353743,0.499816317688873,0.61358024691358,0.0703330587195132,0.872839506172839,0.0368307009633983,0.822222222222222,0.950617283950617,0.503996687262711,0.109583559650869,0.368842818910128,0.318225534959511,0.446620596687906,-0.337037037037037,-0.0777777777777778,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",3,0.1,1,0.118119352353743,0.499816317688873,0.61358024691358,0.0703330587195132,0.872839506172839,0.0368307009633983,0.822222222222222,0.950617283950617,0.518851782798658,0.0947284641149222,0.353987723374181,0.303370439423564,0.431765501151959,-0.337037037037037,-0.0777777777777778,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",5,0.166666666666667,0,0.120307970217842,0.457530659243493,0.9728,0.0114387256477478,0.884,0.0214165045389454,0.8688,0.872,0.517971170558452,0.454828829441548,0.366028829441548,0.350828829441548,0.354028829441548,0.1008,0.012,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",5,0.166666666666667,0,0.120307970217842,0.457530659243493,0.9728,0.0114387256477478,0.884,0.0214165045389454,0.8688,0.872,0.523605857000358,0.449194142999642,0.360394142999642,0.345194142999642,0.348394142999642,0.1008,0.012,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",4,0.133333333333333,0,0.14219733042962,0.45144809041135,0.8875,0.00464467203403506,0.683653846153846,0.0404024177286075,0.701923076923077,0.673076923076923,0.53173903514915,0.35576096485085,0.151914811004696,0.170184041773927,0.141337887927773,0.214423076923077,0.010576923076923,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",3,0.1,0,0.14219733042962,0.45144809041135,0.950617283950617,0,0.777777777777778,0.0272973233774107,0.782716049382716,0.765432098765432,0.551155707755729,0.399461576194889,0.226622070022049,0.231560341626987,0.214276391009703,0.185185185185185,0.0123456790123457,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",8,0.266666666666667,0,0.1537127900015,0.473996871558687,0.924431818181818,0.00383493498699177,0.846590909090909,0.0238064490340465,0.821022727272727,0.863636363636364,0.519905327773503,0.404526490408316,0.326685581317407,0.301117399499225,0.343731035862861,0.0607954545454545,-0.0170454545454546,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",9,0.3,0,0.1537127900015,0.473996871558687,0.916402116402116,0.00696593215454374,0.816402116402116,0.0288778827072255,0.786243386243386,0.814814814814815,0.532909885473177,0.38349223092894,0.28349223092894,0.25333350077021,0.281904929341638,0.101587301587302,0.00158730158730158,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",3,0.1,0,0.122511968997212,0.48711329356739,0.91358024691358,0.0153977670237611,0.628395061728395,0.0321145893253114,0.596296296296296,0.703703703703704,0.499608577625022,0.413971669288558,0.128786484103373,0.096687718671274,0.204095126078681,0.209876543209876,-0.0753086419753087,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",4,0.133333333333333,0,0.122511968997212,0.48711329356739,0.835576923076923,0.0105817782174482,0.648076923076923,0.0297921795862109,0.601923076923077,0.701923076923077,0.508579422786829,0.326997500290094,0.139497500290094,0.0933436541362478,0.193343654136248,0.133653846153846,-0.0538461538461539,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",7,0.233333333333333,1,0.156418886058932,0.451761937932222,0.784472049689441,0.01986930536482,0.611180124223602,0.0702226647642238,0.598136645962733,0.645962732919255,0.529374773832978,0.255097275856463,0.0818053503906243,0.0687618721297547,0.116587959086277,0.138509316770186,-0.0347826086956522,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",8,0.266666666666667,1,0.156418886058932,0.451761937932222,0.785227272727273,0.011300328704679,0.586931818181818,0.0365338896345211,0.571590909090909,0.585227272727273,0.562883679787705,0.222343592939568,0.0240481383941136,0.00870722930320444,0.0223435929395681,0.2,0.00170454545454546,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"baseline",6,0.2,0,0.111231232929128,0.467359748113331,0.765972222222222,0.0103780147090092,0.577777777777778,0.0514284965814771,0.570138888888889,0.583333333333333,0.500259964258806,0.265712257963416,0.0775178135189717,0.0698789246300827,0.0830733690745272,0.182638888888889,-0.00555555555555554,"ok",TRUE,FALSE,10,10,10,TRUE
30,0.1,0.5,0.2,"controlled",5,0.166666666666667,0,0.111231232929128,0.467359748113331,0.8,0.00997775303139719,0.552,0.0299332590941915,0.5512,0.576,0.507286947964914,0.292713052035086,0.044713052035086,0.043913052035086,0.068713052035086,0.224,-0.024,"ok",TRUE,FALSE,10,10,10,TRUE
